academic_year,school_id,grade,gender,student_category,students_enrolled,cwsn_enrolled
2022,9421005307,4,female,general,30,3
2022,9186826135,8,male,st,26,4
2022,9431360975,2,male,obc,29,3
2022,9310652290,7,male,obc,21,3
2022,9578779736,1,female,other,25,4
2022,9081794201,5,female,general,20,3
2022,9125673421,11,male,sc,21,4
2022,9151427806,5,female,general,30,3
2022,9428436752,9,female,sc,25,3
2022,9548553488,10,female,general,22,2
2022,9137610689,3,female,obc,23,5
2022,9114188768,11,female,other,24,3
2022,9388644759,2,male,obc,30,4
2022,9150184209,4,male,general,21,5
2022,9326473921,2,female,general,30,5
2022,9289723482,12,male,other,29,5
2022,9287107113,4,male,sc,20,4
2022,9185976668,1,female,sc,27,4
2022,9333062389,1,male,st,30,2
2022,9030897011,12,female,sc,26,5
2022,9319371111,12,female,sc,20,4
2022,9417833572,10,male,sc,28,3
2022,9026479784,5,female,sc,30,3
2022,9201027650,5,male,obc,23,3
2022,9000188473,2,female,obc,21,4
2022,9133561985,6,female,general,30,2
2022,9372330949,6,female,sc,23,4
2022,9423077356,5,male,sc,27,3
2022,9378171228,6,male,st,27,2
2022,9536618301,3,female,obc,20,3
2022,9321226100,1,male,general,27,2
2022,9420912423,5,female,st,26,5
2022,9185921526,9,female,st,24,5
2022,9403152694,6,male,st,30,2
2022,9505501418,3,male,obc,27,3
2022,9206187409,9,male,st,29,2
2022,9041906123,6,male,obc,24,2
2022,9523233515,9,female,sc,25,4
2022,9574266755,12,male,other,28,2
2022,9486805642,4,female,general,23,5
2022,9211767415,3,male,st,26,3
2022,9531974752,11,male,st,26,4
2022,9182198968,4,male,sc,29,5
2022,9349602304,1,female,other,21,5
2022,9006643036,2,female,st,25,4
2022,9352619917,8,male,obc,23,5
2022,9403543188,6,female,obc,25,2
2022,9547022629,11,male,other,22,5
2022,9065486650,3,female,general,24,4
2022,9123582940,3,female,sc,30,5
2022,9434455812,12,male,obc,20,3
2022,9549251688,1,female,st,23,4
2022,9559083350,12,male,obc,20,4
2022,9548573904,9,female,other,24,2
2022,9023484339,1,female,other,27,5
2022,9182638530,4,male,other,20,4
2022,9264779081,4,female,general,28,5
2022,9265342815,1,female,sc,29,4
2022,9267177823,2,male,st,30,4
2022,9383368036,7,female,general,22,3
2022,9533400018,1,male,other,30,4
2022,9565063877,4,male,other,26,3
2022,9211236526,6,female,st,30,3
2022,9204004648,11,male,sc,29,3
2022,9293642443,5,male,st,29,4
2022,9257906323,4,male,st,20,3
2022,9395977379,8,male,st,30,4
2022,9510045295,5,female,obc,23,4
2022,9368063837,6,male,obc,23,4
2022,9435173270,7,female,other,20,4
2022,9265419151,11,female,sc,23,2
2022,9106554797,2,female,st,20,3
2022,9207717219,8,male,st,27,5
2022,9203854189,11,female,general,30,4
2022,9231971753,1,female,sc,23,3
2022,9362832660,6,male,other,25,3
2022,9472281658,4,female,st,26,2
2022,9095573524,2,male,sc,23,3
2022,9198190746,4,male,obc,29,2
2022,9276770879,12,female,obc,25,2
2022,9446112994,7,female,obc,27,5
2022,9272905234,12,female,other,28,3
2022,9570912462,4,female,general,30,5
2022,9518116380,2,female,sc,26,5
2022,9330140503,5,female,obc,30,5
2022,9181301471,4,male,sc,27,2
2022,9170156368,7,female,general,27,2
2022,9316572814,3,male,general,30,3
2022,9380867090,11,male,st,24,2
2022,9577143317,11,female,sc,23,5
2022,9377274407,5,male,st,22,5
2022,9197378214,2,male,other,22,5
2022,9501066713,6,male,st,24,3
2022,9506664070,6,male,general,28,2
2022,9473229791,11,female,obc,20,5
2022,9029825464,9,female,sc,29,4
2022,9412355326,6,female,obc,21,3
2022,9023244994,11,male,obc,28,2
2022,9356142908,6,female,obc,24,2
2022,9333841403,7,female,general,20,3
2022,9493701611,6,female,obc,25,3
2022,9236148789,5,male,obc,25,5
2022,9529483273,6,male,st,25,2
2022,9470240621,12,male,sc,20,3
2022,9117748509,7,female,st,29,3
2022,9009653040,3,male,general,24,2
2022,9579507111,6,male,sc,21,5
2022,9302589386,1,female,general,29,4
2022,9035054173,4,female,other,23,5
2022,9527046416,10,female,general,27,5
2022,9155469227,11,male,sc,27,4
2022,9134186879,7,female,obc,27,5
2022,9403592865,8,female,obc,24,3
2022,9147872288,8,male,sc,20,3
2022,9110467079,9,female,st,30,4
2022,9199211771,12,female,general,30,3
2022,9221859594,6,male,other,23,5
2022,9343780016,1,male,st,24,2
2022,9038004317,1,female,general,27,3
2022,9246103913,3,female,other,26,5
2022,9544839513,8,female,general,23,2
2022,9001668928,5,male,st,21,2
2022,9327567103,2,male,st,27,2
2022,9146436405,3,male,obc,25,5
2022,9219007714,11,female,st,26,4
2022,9237872952,9,male,other,27,2
2022,9503042177,10,female,general,28,2
2022,9183348672,4,male,st,21,2
2022,9199193330,11,female,general,27,4
2022,9268235761,11,female,sc,27,3
2022,9084446112,2,male,sc,27,5
2022,9232335473,10,male,obc,24,2
2022,9423981733,2,female,sc,28,5
2022,9161436248,10,female,general,27,3
2022,9184675950,3,female,other,25,2
2022,9490694195,10,male,other,29,2
2022,9136131641,7,female,st,22,4
2022,9385488875,3,female,other,27,5
2022,9199940828,9,female,other,24,5
2022,9326427144,1,female,sc,20,3
2022,9041399014,10,male,other,22,2
2022,9233627124,12,male,sc,28,4
2022,9075470532,1,male,sc,20,2
2022,9017876213,7,female,sc,20,3
2022,9302569976,4,male,general,20,5
2022,9544750363,10,male,obc,28,3
2022,9351865958,2,female,other,23,4
2022,9107596567,8,male,general,23,5
2022,9110484887,7,female,general,21,3
2022,9274555894,3,female,other,24,4
2022,9368409119,8,female,obc,23,3
2022,9552238341,4,male,sc,26,5
2022,9055003860,5,female,obc,28,5
2022,9048305712,4,male,obc,22,3
2022,9376295863,10,female,obc,21,3
2022,9177743154,1,female,st,23,5
2022,9094492013,3,male,other,24,2
2022,9345145957,10,female,obc,26,5
2022,9511282797,9,female,st,23,2
2022,9501656901,10,female,other,30,2
2022,9189639308,8,male,sc,26,4
2022,9044063376,10,male,sc,22,5
2022,9227865769,1,male,sc,30,5
2022,9370983819,2,male,st,23,4
2022,9541013957,7,female,obc,24,5
2022,9428772669,8,female,sc,21,4
2022,9341479106,6,female,sc,28,3
2022,9117488189,10,male,obc,26,3
2022,9060088935,3,male,st,27,3
2022,9162999151,12,male,general,23,5
2022,9357139818,7,female,other,28,2
2022,9412417732,4,male,other,20,2
2022,9119067565,7,female,general,30,5
2022,9104383990,12,female,st,29,5
2022,9259475809,10,male,obc,22,2
2022,9270193016,10,male,other,29,3
2022,9543942698,11,female,obc,30,4
2022,9531711278,2,male,general,27,5
2022,9393977714,12,male,sc,23,3
2022,9072930618,9,male,obc,25,4
2022,9179015425,6,female,obc,25,2
2022,9375345853,4,male,general,28,3
2022,9448680711,12,female,general,22,5
2022,9537974512,2,female,general,23,5
2022,9118667159,7,male,sc,20,3
2022,9130690616,9,male,obc,23,5
2022,9309314622,6,female,sc,22,2
2022,9523392338,3,male,obc,30,4
2022,9381317458,10,female,general,26,3
2022,9485931389,5,male,obc,25,4
2022,9100963313,6,female,other,22,5
2022,9453900404,11,male,general,21,2
2022,9366771937,2,male,obc,29,3
2022,9204379126,6,female,sc,23,3
2022,9142599177,9,female,general,28,5
2022,9505779171,5,female,st,25,2
2022,9014927180,7,female,st,25,2
2022,9057469046,10,female,obc,24,5
2022,9517700936,8,female,sc,26,4
2022,9340999128,11,female,obc,22,4
2022,9077303144,3,female,st,22,4
2022,9526824943,10,female,st,24,2
2022,9573689085,3,female,general,23,3
2022,9070510814,12,female,st,30,5
2022,9301860494,11,female,general,23,4
2022,9054391513,10,male,obc,23,4
2022,9018503210,7,male,general,24,4
2022,9502928738,7,male,sc,20,5
2022,9275568029,5,female,st,29,4
2022,9392157848,10,male,sc,21,3
2022,9273023412,7,male,other,29,5
2022,9029237747,7,male,other,26,2
2022,9446336019,1,female,st,27,3
2022,9036655097,11,female,st,23,4
2022,9057206765,5,male,other,28,5
2022,9080927007,8,female,other,29,4
2022,9461507284,7,female,obc,28,3
2022,9081221980,7,female,sc,30,3
2022,9357173379,8,male,st,25,5
2022,9183204296,10,male,general,20,4
2022,9272814310,12,female,general,24,4
2022,9516761676,6,female,other,25,4
2022,9316701725,4,female,general,24,3
2022,9023634729,10,male,general,29,5
2022,9312542548,6,male,other,26,3
2022,9341337879,12,female,obc,24,2
2022,9256734103,5,female,obc,26,2
2022,9025475889,4,male,obc,21,3
2022,9244935692,10,female,st,27,2
2022,9540165694,8,male,sc,20,4
2022,9153697576,3,female,other,28,3
2022,9166700983,11,female,st,22,2
2022,9145514447,7,female,st,20,4
2022,9187778816,2,female,other,22,3
2022,9268421500,2,male,general,21,4
2022,9281575843,9,male,general,21,4
2022,9008045967,7,female,other,25,2
2022,9299079377,2,female,st,25,3
2022,9410077666,11,female,obc,29,2
2022,9231169605,11,male,sc,27,4
2022,9104028144,8,male,st,20,2
2022,9088394492,7,female,st,29,2
2022,9510862494,6,female,st,26,4
2022,9195307137,3,male,general,28,2
2022,9459570540,8,female,obc,30,3
2022,9157935972,6,female,other,26,2
2022,9367050831,1,male,sc,24,3
2022,9500005100,10,female,sc,21,3
2022,9252971941,9,female,st,21,4
2022,9012613631,7,female,obc,29,2
2022,9011406304,7,male,general,27,4
2022,9566678938,7,female,obc,20,4
2022,9177196105,10,male,other,24,3
2022,9448772362,4,male,st,24,4
2022,9138813926,12,male,obc,30,2
2022,9489439461,6,female,general,24,4
2022,9472593038,9,male,sc,20,5
2022,9554955893,1,male,sc,22,3
2022,9277659958,12,male,st,27,5
2022,9209828479,4,female,obc,25,3
2022,9045809854,11,male,other,22,5
2022,9425106876,3,female,sc,20,2
2022,9320686265,7,female,general,22,2
2022,9350039754,3,female,general,21,5
2022,9082324431,1,female,st,22,3
2022,9060747646,5,female,obc,24,5
2022,9541546416,7,female,general,27,5
2022,9194224002,4,female,obc,28,3
2022,9435880567,7,female,general,21,5
2022,9421049740,10,male,other,29,5
2022,9212820132,11,male,sc,22,2
2022,9430515634,2,female,general,22,3
2022,9079305127,4,female,other,21,2
2022,9429512687,6,female,obc,20,3
2022,9030089355,12,male,general,24,4
2022,9091468040,4,female,other,27,3
2022,9528295656,1,female,other,22,2
2022,9138450523,1,female,sc,26,5
2022,9460483706,1,female,general,22,4
2022,9498036590,12,male,other,26,2
2022,9284390618,8,female,general,27,4
2022,9545723229,4,male,other,24,3
2022,9154249086,2,female,st,28,2
2022,9150428438,4,female,general,23,4
2022,9443798858,2,female,general,27,2
2022,9253484876,9,male,sc,22,4
2022,9047966705,2,female,general,24,2
2022,9570528473,9,female,general,26,3
2022,9428839370,8,male,general,27,5
2022,9090326503,6,female,general,27,4
2022,9371578812,6,male,sc,24,3
2022,9287770103,4,female,other,22,4
2022,9325705330,12,male,other,30,4
2022,9540840484,12,female,st,29,5
2022,9530107431,11,female,st,28,2
2022,9290691749,5,male,obc,24,3
2022,9228732579,5,male,other,22,5
2022,9227085237,9,female,obc,23,2
2022,9388770768,5,female,obc,25,3
2022,9345448027,1,male,general,22,5
2022,9532039657,11,male,obc,22,4
2022,9488073333,4,male,sc,29,3
2022,9366130046,11,female,obc,22,2
2022,9469209789,7,male,other,26,2
2022,9199168540,7,male,obc,29,5
2022,9214285949,7,female,other,20,3
2022,9320728286,8,female,st,25,3
2022,9004472327,4,female,general,27,3
2022,9470194226,8,female,st,22,3
2022,9107822865,10,male,sc,28,4
2022,9319308079,7,male,other,27,3
2022,9548179153,1,female,general,21,2
2022,9492923983,4,male,obc,24,5
2022,9279857830,9,female,st,21,3
2022,9445193412,1,female,general,28,5
2022,9392403412,9,female,obc,20,5
2022,9159684894,6,female,st,30,5
2022,9527319920,6,male,general,23,2
2022,9022376237,11,female,general,28,4
2022,9310636747,2,female,general,21,4
2022,9498996879,2,female,general,24,4
2022,9501825653,1,female,st,22,3
2022,9178017615,9,male,st,22,5
2022,9549920017,7,male,st,25,5
2022,9270304321,3,female,sc,30,2
2022,9137687194,10,female,st,20,2
2022,9040720669,4,female,sc,23,2
2022,9224930256,5,male,other,26,3
2022,9257225995,12,female,other,27,2
2022,9314668206,10,male,st,28,5
2022,9091535389,1,female,general,20,4
2022,9386726496,12,female,obc,24,4
2022,9485585758,1,female,st,28,4
2022,9451084893,4,male,general,25,4
2022,9324123786,8,male,obc,22,4
2022,9459251747,12,male,sc,26,5
2022,9256687819,12,female,general,23,2
2022,9245799632,4,male,sc,30,3
2022,9142840090,2,female,other,29,4
2022,9372765795,4,female,other,21,4
2022,9136572472,9,male,st,27,2
2022,9372785774,8,female,sc,24,4
2022,9524361810,7,female,general,22,4
2022,9260290947,6,male,other,24,4
2022,9568104638,5,male,other,20,4
2022,9107122895,2,female,st,25,3
2022,9125762294,2,female,general,22,4
2022,9509857871,5,male,other,28,4
2022,9538942117,12,female,st,25,3
2022,9252963972,3,female,other,22,5
2022,9012823614,10,female,general,22,3
2022,9489327377,10,male,sc,24,3
2022,9540466899,5,male,sc,23,5
2022,9496681346,11,male,general,24,2
2022,9000315993,8,female,other,27,3
2022,9239886500,6,male,general,22,3
2022,9341078504,6,male,sc,24,5
2022,9087605724,12,female,st,28,2
2022,9396084941,2,female,other,30,3
2022,9495430569,3,female,sc,26,5
2022,9321796554,7,female,sc,21,5
2022,9346044047,3,male,obc,20,3
2022,9181284182,12,male,st,26,4
2022,9070062700,1,male,obc,22,2
2022,9234630959,12,male,other,22,5
2022,9248588720,5,female,obc,27,3
2022,9267644595,1,female,general,30,2
2022,9266556700,8,male,obc,23,3
2022,9166580446,8,male,obc,21,4
2022,9512153417,8,male,st,21,4
2022,9047741655,10,male,general,29,2
2022,9223018876,5,female,general,25,2
2022,9558139746,7,male,general,25,2
2022,9217618649,4,male,obc,25,2
2022,9076569826,6,male,general,21,4
2022,9079529960,9,female,general,30,4
2022,9351478115,3,male,obc,29,3
2022,9072930024,11,female,sc,29,2
2022,9451162898,9,female,sc,21,3
2022,9339742542,7,male,general,29,2
2022,9086288887,8,male,sc,24,3
2022,9361206538,8,female,st,20,3
2022,9564785932,12,female,st,21,4
2022,9299937359,3,female,st,30,4
2022,9336345913,1,male,st,22,4
2022,9154750284,11,male,sc,20,4
2022,9112634453,3,female,obc,27,5
2022,9368266002,1,male,other,24,5
2022,9306480494,11,male,sc,23,2
2022,9575763695,5,female,sc,26,3
2022,9182801706,7,male,st,22,4
2022,9050322932,11,female,st,21,4
2022,9193379527,3,male,sc,26,5
2022,9143403340,3,female,sc,27,4
2022,9111254330,10,female,sc,24,3
2022,9502950042,2,male,other,20,3
2022,9330522837,6,male,st,30,3
2022,9222574409,7,female,obc,28,2
2022,9536357901,1,female,st,27,2
2022,9140848501,11,male,other,30,3
2022,9407703186,8,male,other,23,3
2022,9214321601,7,male,other,28,2
2022,9025440886,2,female,general,29,4
2022,9307398516,1,male,general,28,5
2022,9521607063,8,female,sc,22,5
2022,9421663230,9,male,other,23,5
2022,9234446690,7,female,st,28,5
2022,9467930068,8,male,obc,25,4
2022,9327725023,1,female,general,28,5
2022,9091671675,8,female,other,23,4
2022,9176722842,12,female,general,26,4
2022,9203145927,10,female,other,24,3
2022,9287284258,8,male,general,25,5
2022,9555692012,12,male,st,22,4
2022,9092749453,4,female,obc,20,4
2022,9262455411,2,male,other,22,5
2022,9501603230,6,male,sc,26,5
2022,9209656606,12,female,obc,27,2
2022,9315303749,9,female,st,22,3
2022,9134829749,11,male,general,28,3
2022,9461743015,11,female,general,22,2
2022,9544766645,10,male,obc,30,5
2022,9059464708,9,male,obc,25,5
2022,9208509448,5,female,obc,27,3
2022,9547767460,5,female,sc,30,3
2022,9310193648,8,male,obc,27,5
2022,9399457530,2,female,general,21,3
2022,9181947283,3,female,sc,25,2
2022,9458413856,11,male,st,23,4
2022,9566165247,9,male,general,22,5
2022,9338581412,1,male,st,20,4
2022,9232089266,11,female,general,20,3
2022,9546884842,3,female,sc,26,2
2022,9147495643,2,male,obc,27,4
2022,9327724310,6,male,sc,27,2
2022,9076391802,5,male,other,23,5
2022,9447022336,9,male,obc,25,5
2022,9168396440,3,female,sc,23,3
2022,9522151676,11,female,other,27,3
2022,9027339620,9,male,general,28,3
2022,9445805718,3,male,st,24,4
2022,9263665008,4,male,other,21,3
2022,9099421524,6,female,general,23,2
2022,9335893923,7,female,sc,21,5
2022,9379754657,5,female,other,20,2
2022,9500840534,2,female,general,23,2
2022,9505007815,9,male,st,29,4
2022,9261406010,4,female,obc,25,3
2022,9018957693,4,female,obc,23,5
2022,9005204951,5,female,obc,27,2
2022,9367570499,3,male,st,26,5
2022,9237243168,2,male,obc,20,5
2022,9284295925,4,female,st,28,3
2022,9009808889,2,female,obc,27,4
2022,9377934767,9,male,sc,21,4
2022,9280993588,6,male,st,27,2
2022,9410528917,7,male,other,21,3
2022,9119018826,6,female,other,26,3
2022,9377555943,6,female,obc,26,2
2022,9073564008,10,female,st,26,4
2022,9415560249,2,male,other,20,3
2022,9130894949,7,male,other,25,3
2022,9526494818,11,female,st,24,3
2022,9265266561,6,male,general,29,4
2022,9325262165,1,female,general,22,4
2022,9115999777,8,male,other,21,4
2022,9240731549,3,male,st,20,5
2022,9344203016,1,male,general,29,2
2022,9548502521,1,male,obc,23,4
2022,9337806166,3,female,st,29,4
2022,9039270156,9,female,other,26,3
2022,9000377281,9,female,obc,23,2
2022,9576021269,6,male,other,29,3
2022,9386960543,7,female,general,22,4
2022,9442690201,3,female,st,26,5
2022,9414187895,6,female,obc,27,5
2022,9020210472,2,male,obc,26,2
2022,9306582367,3,female,sc,22,5
2022,9442669365,7,male,sc,25,4
2022,9452091521,8,male,general,23,5
2022,9272047118,1,female,st,27,4
2022,9517717245,8,male,obc,22,3
2022,9281403429,8,female,general,30,2
2022,9291771983,7,male,general,21,4
2022,9194333009,12,male,sc,21,5
2022,9465018559,2,male,sc,26,5
2022,9455838412,4,male,obc,25,4
2022,9002226176,4,male,obc,28,5
2022,9003305791,10,male,obc,25,2
2022,9219306168,9,male,other,28,2
2022,9179055873,2,female,other,24,3
2022,9175710998,12,male,general,30,2
2022,9443981202,11,female,obc,28,5
2022,9303065855,9,female,sc,25,4
2022,9081915277,10,male,obc,25,4
2022,9471817680,10,male,sc,21,2
2022,9139068279,8,female,sc,27,5
2022,9037077204,12,female,obc,27,5
2022,9412667594,3,female,obc,24,3
2022,9005402872,1,male,obc,27,4
2022,9191792388,3,male,other,27,3
2022,9082295378,8,female,general,22,5
2022,9007690772,6,male,st,28,5
2022,9480767943,2,female,other,20,2
2022,9076613362,5,female,sc,28,2
2022,9272313701,2,female,sc,22,2
2022,9539290826,11,female,obc,22,3
2022,9201764631,10,female,sc,28,4
2022,9296408742,6,female,obc,30,3
2022,9078260370,10,male,obc,26,4
2022,9119566648,5,male,obc,27,3
2022,9040747998,1,male,st,27,4
2022,9112871798,7,female,other,29,2
2022,9482459769,4,male,general,20,5
2022,9262409913,11,male,general,23,5
2022,9290433985,11,female,st,22,2
2022,9250768675,11,female,general,28,5
2022,9167538868,7,male,obc,29,2
2022,9001105526,12,male,other,28,3
2022,9030505408,10,female,obc,20,3
2022,9030396076,3,male,other,28,4
2022,9406329730,2,female,sc,23,3
2022,9240861759,8,female,general,20,4
2022,9307567541,2,female,st,26,2
2022,9273276928,2,male,st,23,3
2022,9325689198,4,female,general,23,4
2022,9211799019,7,male,st,29,5
2022,9396458934,7,female,general,23,4
2022,9422659028,5,female,st,27,5
2022,9536200905,1,male,sc,25,5
2022,9462334819,6,male,sc,30,4
2022,9162585187,9,male,obc,29,4
2022,9090540325,5,female,other,24,5
2022,9333748078,10,female,st,27,3
2022,9084832626,7,male,obc,20,3
2022,9123976530,4,male,general,25,5
2022,9327941060,6,male,other,20,5
2022,9529628929,7,male,other,30,5
2022,9284656166,4,female,general,30,5
2022,9413710815,5,male,other,30,2
2022,9086126775,8,male,general,28,4
2022,9503499939,9,female,general,28,5
2022,9287412172,9,female,st,27,4
2022,9505127204,2,female,obc,24,4
2022,9440675004,2,male,obc,23,2
2022,9504903884,11,male,sc,29,2
2022,9291787068,8,male,sc,21,2
2022,9151832370,4,male,obc,22,5
2022,9140420002,5,male,sc,22,2
2022,9029812870,4,female,other,28,2
2022,9123843263,12,female,general,22,3
2022,9403110192,3,male,other,24,5
2022,9526191375,7,male,general,24,5
2022,9490338799,2,female,sc,28,4
2022,9080271401,9,male,st,20,3
2022,9123185692,4,female,other,21,5
2022,9409076117,2,male,other,29,5
2022,9090733389,1,male,obc,23,3
2022,9059363222,7,female,general,29,2
2022,9049267913,6,female,obc,30,2
2022,9575569058,2,female,obc,24,5
2022,9022342029,10,male,general,20,5
2022,9318141081,3,female,sc,22,5
2022,9000622637,3,male,other,25,5
2022,9295184448,2,female,general,26,3
2022,9122822301,10,male,other,22,3
2022,9269054553,11,male,st,26,5
2022,9075071765,9,male,st,20,5
2022,9260652011,11,female,st,20,4
2022,9199198419,4,male,general,30,3
2022,9342580589,8,male,obc,28,3
2022,9521755983,8,male,obc,29,5
2022,9165768559,1,female,other,25,5
2022,9288208597,8,male,sc,22,5
2022,9407985605,7,male,other,27,5
2022,9033592938,10,male,general,24,4
2022,9050964150,2,female,obc,20,4
2022,9383638247,7,male,obc,29,4
2022,9541592095,11,female,general,27,4
2022,9461117015,5,female,general,21,5
2022,9423022128,9,male,other,29,2
2022,9474955593,6,female,obc,26,5
2022,9291668266,1,male,st,28,3
2022,9318014628,9,male,general,21,5
2022,9243656223,3,female,obc,30,5
2022,9556763429,5,male,obc,23,5
2022,9421193935,1,male,sc,26,4
2022,9052160223,3,female,obc,29,3
2022,9179207876,8,male,st,27,5
2022,9108726988,3,male,sc,30,3
2022,9357008587,8,male,general,25,5
2022,9153684361,11,male,general,24,5
2022,9366694881,2,male,st,22,5
2022,9196154522,4,female,other,28,3
2022,9014489346,5,male,sc,26,4
2022,9424539832,8,female,sc,30,2
2022,9446490805,10,female,general,20,5
2022,9017333653,7,male,general,28,4
2022,9310370987,12,male,sc,24,5
2022,9197869077,12,female,sc,26,3
2022,9575225973,3,male,general,24,2
2022,9181215111,6,male,general,21,3
2022,9071464687,2,female,general,21,2
2022,9473327876,2,male,obc,29,3
2022,9272892847,1,female,other,26,2
2022,9093355961,9,female,general,26,2
2022,9068732231,6,male,sc,26,4
2022,9113156583,8,female,st,22,4
2022,9254427089,10,male,sc,25,3
2022,9383013749,5,female,other,26,2
2022,9065750879,12,female,obc,24,2
2022,9285105106,4,female,sc,22,5
2022,9362529228,10,female,other,21,3
2022,9459453011,8,male,other,24,5
2022,9303762918,1,female,st,24,5
2022,9388425807,6,male,obc,27,5
2022,9063612567,3,male,general,28,4
2022,9070100855,2,female,sc,24,3
2022,9343297543,12,male,other,20,5
2022,9085108777,1,male,general,20,2
2022,9344322963,11,male,st,28,2
2022,9420381296,8,male,obc,27,2
2022,9102355880,12,male,st,24,4
2022,9508043529,9,female,sc,20,2
2022,9303165964,1,male,sc,26,4
2022,9357429715,4,female,obc,25,2
2022,9422379679,7,female,obc,25,4
2022,9498747303,12,male,other,20,5
2022,9363751086,10,female,sc,20,2
2022,9305593124,9,male,sc,24,4
2022,9332471335,10,female,obc,28,3
2022,9315639885,7,female,st,23,2
2022,9033830811,12,male,other,25,5
2022,9342197656,3,female,general,23,4
2022,9425074080,7,male,st,29,4
2022,9323987425,6,male,obc,30,4
2022,9574525961,6,female,sc,26,4
2022,9425792253,11,female,obc,22,2
2022,9183828765,8,female,general,21,3
2022,9504576023,4,male,obc,22,4
2022,9449631851,10,female,st,21,5
2022,9341610772,5,female,obc,27,5
2022,9299139593,8,male,sc,23,4
2022,9135011055,8,male,other,23,5
2022,9314198964,4,male,other,27,2
2022,9512581463,5,female,st,22,3
2022,9352369686,10,female,general,30,4
2022,9109508343,4,female,obc,27,3
2022,9017409294,12,female,general,20,5
2022,9466093567,11,male,sc,26,2
2022,9417071563,4,male,general,26,4
2022,9071106437,4,female,sc,22,3
2022,9195055014,6,male,other,21,4
2022,9477535480,6,female,obc,23,3
2022,9016593484,11,female,other,25,3
2022,9552102174,2,female,general,30,3
2022,9397031264,5,male,other,23,5
2022,9281726258,12,female,other,30,3
2022,9286970641,5,female,general,25,3
2022,9519570848,2,female,other,25,5
2022,9571694775,4,male,other,21,4
2022,9513501470,2,female,obc,25,3
2022,9207858933,9,female,other,22,4
2022,9133385746,8,male,sc,30,5
2022,9358543486,4,female,st,23,2
2022,9433598466,10,female,st,24,4
2022,9192147902,10,male,sc,28,3
2022,9302884349,1,female,st,23,3
2022,9146630527,11,female,obc,29,2
2022,9124451280,10,female,sc,30,3
2022,9435118132,7,female,sc,23,2
2022,9056063779,2,female,general,22,4
2022,9539794975,12,female,obc,24,4
2022,9316307352,3,female,st,30,2
2022,9163826048,4,female,sc,23,3
2022,9079649660,11,female,obc,27,4
2022,9450566287,7,male,obc,23,5
2022,9515584744,5,female,st,28,3
2022,9348482368,11,male,other,20,2
2022,9174943570,8,female,obc,28,5
2022,9532177816,10,female,obc,25,3
2022,9340795869,8,female,obc,29,5
2022,9156343080,7,female,other,25,4
2022,9117388373,8,male,obc,22,3
2022,9516948702,9,female,other,28,3
2022,9476714548,4,female,sc,28,4
2022,9391627846,3,male,other,20,4
2022,9547317610,1,female,obc,21,4
2022,9540443841,9,male,sc,20,5
2022,9385218093,9,male,other,21,4
2022,9576972766,10,male,other,20,5
2022,9227170141,5,female,st,28,5
2022,9551740655,6,male,st,21,2
2022,9444705180,4,male,general,28,2
2022,9512016433,2,female,st,24,3
2022,9128176614,7,female,obc,22,4
2022,9447962036,5,male,st,25,5
2022,9298063222,9,male,other,25,3
2022,9078213350,2,male,sc,21,5
2022,9399604973,8,female,sc,26,5
2022,9447538353,12,female,sc,27,5
2022,9475921428,3,female,general,22,3
2022,9355573137,9,female,st,26,5
2022,9067541346,2,female,other,27,5
2022,9219892478,10,male,sc,22,3
2022,9455775794,10,female,obc,21,5
2022,9216009604,3,male,sc,25,4
2022,9142218049,5,female,general,26,2
2022,9115927776,7,female,other,21,5
2022,9499845796,6,female,general,22,5
2022,9305352113,9,male,st,26,3
2022,9568439874,8,female,other,25,5
2022,9099453336,9,female,sc,25,2
2022,9473083033,9,female,general,25,5
2022,9427613934,3,female,sc,25,5
2022,9074318490,8,female,obc,22,3
2022,9415951641,1,male,obc,30,2
2022,9273982558,9,female,sc,20,2
2022,9068105186,7,male,other,22,3
2022,9111951390,6,female,general,23,2
2022,9357259270,4,female,st,27,5
2022,9182588778,6,male,st,23,3
2022,9526623551,6,female,st,21,2
2022,9125992953,6,male,obc,20,3
2022,9038151568,12,female,general,27,2
2022,9252643726,11,female,st,28,5
2022,9548647864,5,female,obc,21,4
2022,9528613912,11,male,obc,29,3
2022,9441259757,8,male,other,25,2
2022,9040877422,12,male,general,25,3
2022,9452215125,6,female,other,22,3
2022,9245135189,1,female,sc,30,4
2022,9381136466,3,male,general,22,3
2022,9059015616,5,female,obc,22,4
2022,9438893017,5,female,obc,24,2
2022,9106401993,8,female,sc,28,5
2022,9554475069,7,male,obc,22,2
2022,9167523906,6,male,general,24,4
2022,9341223671,9,male,general,20,4
2022,9420118188,11,female,st,29,4
2022,9194817562,11,female,obc,21,5
2022,9570702993,8,male,st,21,2
2022,9115587800,5,male,obc,28,4
2022,9410423784,9,male,other,24,2
2022,9570630865,6,male,st,20,3
2022,9498004859,2,male,other,21,4
2022,9504013477,8,female,general,20,2
2022,9277983510,1,male,general,23,4
2022,9504554674,4,female,st,29,4
2022,9061624378,9,female,sc,29,2
2022,9114851512,3,male,sc,23,4
2022,9287191269,12,female,other,21,5
2022,9057350813,12,female,other,24,4
2022,9047739756,7,female,st,23,3
2022,9282193231,1,male,sc,27,3
2022,9098797712,8,male,sc,20,5
2022,9226849569,11,male,st,25,3
2022,9394945933,9,male,sc,24,2
