academic_year,school_id,grade,gender,student_category,students_enrolled,cwsn_enrolment
2022-12-20,9093,5,Male,primary,60,3
2022-12-20,9080,5,Male,upper_primary,35,2
2022-12-20,9455,3,Female,secondary,55,5
2022-12-20,9415,9,Female,primary,44,3
2022-12-20,9020,2,Female,secondary,58,2
2022-12-20,9146,12,Female,upper_primary,54,3
2022-12-20,9483,6,Female,primary,71,2
2022-12-20,9013,1,Male,senior_secondary,89,5
2022-12-20,9460,4,Female,senior_secondary,24,3
2022-12-20,9064,7,Female,senior_secondary,39,4
2022-12-20,9540,8,Male,senior_secondary,92,3
2022-12-20,9531,11,Male,upper_primary,62,2
2022-12-20,9392,3,Male,senior_secondary,79,5
2022-12-20,9244,2,Male,primary,75,4
2022-12-20,9266,9,Male,senior_secondary,32,3
2022-12-20,9114,6,Male,primary,78,4
2022-12-20,9105,8,Female,senior_secondary,35,3
2022-12-20,9178,11,Female,primary,43,4
2022-12-20,9547,11,Female,secondary,65,3
2022-12-20,9117,4,Female,secondary,54,4
2022-12-20,9578,5,Male,upper_primary,23,5
2022-12-20,9159,2,Female,primary,96,4
2022-12-20,9388,11,Male,secondary,35,5
2022-12-20,9329,9,Female,senior_secondary,49,4
2022-12-20,9519,9,Female,secondary,20,3
2022-12-20,9092,6,Female,primary,83,5
2022-12-20,9468,10,Male,upper_primary,45,5
2022-12-20,9549,9,Female,primary,51,4
2022-12-20,9034,1,Male,secondary,68,2
2022-12-20,9007,11,Male,senior_secondary,53,4
2022-12-20,9315,4,Male,upper_primary,29,2
2022-12-20,9132,11,Female,senior_secondary,96,2
2022-12-20,9228,8,Female,senior_secondary,99,2
2022-12-20,9111,4,Male,primary,98,5
2022-12-20,9527,10,Male,secondary,28,4
2022-12-20,9568,5,Male,secondary,96,2
2022-12-20,9411,1,Male,primary,62,4
2022-12-20,9050,6,Female,senior_secondary,91,3
2022-12-20,9100,8,Female,primary,92,5
2022-12-20,9346,12,Male,secondary,35,2
2022-12-20,9507,10,Female,primary,98,4
2022-12-20,9487,6,Male,senior_secondary,83,4
2022-12-20,9202,5,Female,upper_primary,20,4
2022-12-20,9057,2,Male,secondary,43,5
2022-12-20,9416,1,Male,secondary,53,3
2022-12-20,9002,11,Male,upper_primary,42,3
2022-12-20,9290,7,Female,primary,35,2
2022-12-20,9521,1,Female,upper_primary,41,4
2022-12-20,9390,9,Male,secondary,40,5
2022-12-20,9390,9,Male,primary,42,4
2022-12-20,9076,9,Female,upper_primary,76,2
2022-12-20,9568,6,Male,upper_primary,53,5
2022-12-20,9459,1,Female,upper_primary,78,4
2022-12-20,9087,9,Female,secondary,81,2
2022-12-20,9318,8,Female,upper_primary,93,3
2022-12-20,9211,2,Female,upper_primary,90,3
2022-12-20,9126,4,Female,upper_primary,61,2
2022-12-20,9393,3,Female,secondary,80,4
2022-12-20,9330,7,Male,primary,41,2
2022-12-20,9344,12,Female,upper_primary,22,2
2022-12-20,9493,12,Female,primary,21,4
2022-12-20,9155,4,Female,upper_primary,45,3
2022-12-20,9469,5,Female,secondary,33,3
2022-12-20,9250,8,Female,upper_primary,41,4
2022-12-20,9397,1,Female,upper_primary,32,2
2022-12-20,9324,9,Male,senior_secondary,52,2
2022-12-20,9339,2,Male,upper_primary,70,2
2022-12-20,9015,6,Female,senior_secondary,85,5
2022-12-20,9304,8,Male,primary,43,3
2022-12-20,9239,11,Female,secondary,43,5
2022-12-20,9398,9,Female,upper_primary,72,4
2022-12-20,9260,7,Male,primary,93,5
2022-12-20,9348,9,Female,senior_secondary,64,4
2022-12-20,9196,2,Male,upper_primary,36,4
2022-12-20,9450,11,Female,senior_secondary,95,5
2022-12-20,9415,11,Female,upper_primary,74,2
2022-12-20,9505,11,Female,primary,40,5
2022-12-20,9074,8,Male,primary,26,2
2022-12-20,9373,7,Female,primary,42,2
2022-12-20,9264,9,Female,senior_secondary,56,5
2022-12-20,9489,4,Female,secondary,74,2
2022-12-20,9091,10,Female,secondary,92,4
2022-12-20,9543,8,Male,primary,97,2
2022-12-20,9397,10,Female,upper_primary,97,5
2022-12-20,9188,6,Female,primary,32,3
2022-12-20,9367,2,Male,senior_secondary,45,2
2022-12-20,9568,12,Female,upper_primary,63,4
2022-12-20,9189,1,Female,senior_secondary,44,4
2022-12-20,9283,12,Female,upper_primary,88,5
2022-12-20,9431,5,Female,primary,72,3
2022-12-20,9542,1,Female,secondary,84,3
2022-12-20,9152,9,Male,primary,36,2
2022-12-20,9296,6,Male,primary,38,5
2022-12-20,9511,11,Female,upper_primary,57,4
2022-12-20,9439,1,Female,secondary,92,4
2022-12-20,9433,8,Female,secondary,32,5
2022-12-20,9482,10,Male,primary,37,4
2022-12-20,9261,2,Female,senior_secondary,20,2
2022-12-20,9378,6,Female,secondary,39,3
2022-12-20,9049,12,Male,secondary,78,5
2022-12-20,9469,1,Female,senior_secondary,65,2
2022-12-20,9063,11,Male,senior_secondary,96,5
2022-12-20,9038,5,Male,primary,50,5
2022-12-20,9494,1,Male,primary,65,4
2022-12-20,9001,11,Female,senior_secondary,31,5
2022-12-20,9189,2,Female,secondary,37,3
2022-12-20,9109,10,Male,primary,48,4
2022-12-20,9046,1,Male,secondary,47,5
2022-12-20,9383,9,Male,secondary,56,3
2022-12-20,9273,11,Female,secondary,70,5
2022-12-20,9046,4,Male,upper_primary,56,2
2022-12-20,9127,12,Female,secondary,70,4
2022-12-20,9091,4,Female,secondary,34,3
2022-12-20,9323,11,Female,upper_primary,56,4
2022-12-20,9351,10,Male,senior_secondary,85,5
2022-12-20,9120,11,Female,primary,69,3
2022-12-20,9044,2,Female,senior_secondary,34,4
2022-12-20,9086,2,Female,secondary,84,5
2022-12-20,9097,10,Female,upper_primary,27,5
2022-12-20,9309,2,Female,senior_secondary,23,5
2022-12-20,9262,8,Female,primary,44,2
2022-12-20,9279,11,Female,senior_secondary,78,2
2022-12-20,9511,2,Male,senior_secondary,43,5
2022-12-20,9000,2,Female,senior_secondary,100,2
2022-12-20,9160,11,Female,secondary,72,4
2022-12-20,9347,6,Female,primary,43,2
2022-12-20,9200,11,Female,primary,69,5
2022-12-20,9036,10,Female,upper_primary,58,5
2022-12-20,9101,11,Female,senior_secondary,70,5
2022-12-20,9185,2,Male,upper_primary,54,2
2022-12-20,9567,12,Male,secondary,65,3
2022-12-20,9490,11,Male,upper_primary,85,4
2022-12-20,9061,3,Female,senior_secondary,61,5
2022-12-20,9461,12,Male,primary,69,4
2022-12-20,9130,7,Female,primary,55,2
2022-12-20,9257,10,Male,senior_secondary,64,2
2022-12-20,9513,3,Male,upper_primary,76,5
2022-12-20,9419,9,Female,upper_primary,36,5
2022-12-20,9126,3,Female,primary,75,4
2022-12-20,9157,2,Female,senior_secondary,57,5
2022-12-20,9291,3,Female,secondary,32,4
2022-12-20,9432,7,Male,senior_secondary,73,4
2022-12-20,9344,9,Male,senior_secondary,33,2
2022-12-20,9254,1,Male,senior_secondary,24,2
2022-12-20,9452,1,Female,primary,83,3
2022-12-20,9202,8,Male,primary,33,3
2022-12-20,9376,10,Male,primary,97,4
2022-12-20,9051,6,Female,primary,49,4
2022-12-20,9272,8,Female,secondary,63,5
2022-12-20,9497,11,Female,primary,66,3
2022-12-20,9202,5,Male,secondary,91,2
2022-12-20,9455,1,Female,senior_secondary,100,4
2022-12-20,9151,12,Male,upper_primary,91,5
2022-12-20,9220,2,Female,upper_primary,94,4
2022-12-20,9299,4,Female,upper_primary,30,3
2022-12-20,9264,10,Male,senior_secondary,22,5
2022-12-20,9348,1,Female,upper_primary,55,3
2022-12-20,9189,4,Female,secondary,30,4
2022-12-20,9389,4,Female,secondary,55,2
2022-12-20,9057,2,Male,secondary,41,5
2022-12-20,9302,12,Male,primary,24,3
2022-12-20,9191,8,Male,primary,38,2
2022-12-20,9474,6,Female,secondary,31,3
2022-12-20,9329,4,Male,primary,56,3
2022-12-20,9237,2,Female,primary,42,4
2022-12-20,9233,2,Male,upper_primary,83,3
2022-12-20,9082,8,Male,upper_primary,82,5
2022-12-20,9196,10,Male,primary,30,4
2022-12-20,9084,11,Female,primary,50,4
2022-12-20,9494,7,Male,secondary,43,5
2022-12-20,9411,11,Male,senior_secondary,67,3
2022-12-20,9163,8,Male,upper_primary,96,2
2022-12-20,9276,11,Female,senior_secondary,67,2
2022-12-20,9358,3,Male,senior_secondary,90,3
2022-12-20,9297,3,Male,upper_primary,75,4
2022-12-20,9563,1,Female,senior_secondary,65,4
2022-12-20,9240,10,Female,secondary,94,3
2022-12-20,9436,3,Female,primary,76,3
2022-12-20,9215,11,Male,upper_primary,92,3
2022-12-20,9297,4,Female,secondary,65,4
2022-12-20,9237,8,Female,primary,63,3
2022-12-20,9524,9,Female,upper_primary,25,5
2022-12-20,9047,12,Female,senior_secondary,83,5
2022-12-20,9570,10,Male,upper_primary,69,5
2022-12-20,9038,1,Female,secondary,92,3
2022-12-20,9357,3,Female,primary,43,2
2022-12-20,9372,4,Male,secondary,50,2
2022-12-20,9160,1,Male,primary,90,2
2022-12-20,9442,1,Female,senior_secondary,89,4
2022-12-20,9386,10,Female,upper_primary,64,2
2022-12-20,9338,12,Male,upper_primary,43,3
2022-12-20,9079,8,Female,senior_secondary,68,2
2022-12-20,9536,6,Female,upper_primary,76,5
2022-12-20,9307,1,Female,upper_primary,64,3
2022-12-20,9327,2,Female,senior_secondary,86,3
2022-12-20,9352,7,Male,senior_secondary,46,3
2022-12-20,9181,2,Male,secondary,56,4
2022-12-20,9436,10,Male,primary,56,4
2022-12-20,9466,3,Female,senior_secondary,59,5
2022-12-20,9457,9,Female,primary,94,5
2022-12-20,9372,11,Male,secondary,39,5
2022-12-20,9008,12,Female,primary,56,2
2022-12-20,9001,10,Male,upper_primary,54,4
2022-12-20,9334,3,Male,secondary,68,5
2022-12-20,9554,10,Female,primary,37,4
2022-12-20,9522,11,Male,primary,51,5
2022-12-20,9461,6,Male,primary,67,2
2022-12-20,9333,11,Male,primary,61,5
2022-12-20,9202,6,Female,upper_primary,24,5
2022-12-20,9413,6,Female,secondary,97,3
2022-12-20,9367,11,Female,upper_primary,61,2
2022-12-20,9167,10,Male,secondary,95,3
2022-12-20,9136,4,Female,upper_primary,89,2
2022-12-20,9492,6,Male,senior_secondary,70,4
2022-12-20,9387,9,Female,senior_secondary,51,5
2022-12-20,9208,11,Female,primary,54,4
2022-12-20,9059,9,Female,secondary,22,3
2022-12-20,9036,8,Female,senior_secondary,88,2
2022-12-20,9471,11,Female,primary,55,2
2022-12-20,9457,8,Female,senior_secondary,95,4
2022-12-20,9555,10,Female,upper_primary,95,2
2022-12-20,9019,5,Male,secondary,71,5
2022-12-20,9210,2,Male,senior_secondary,70,5
2022-12-20,9360,9,Male,senior_secondary,36,2
2022-12-20,9414,3,Female,secondary,34,3
2022-12-20,9052,11,Male,senior_secondary,71,3
2022-12-20,9048,3,Male,primary,85,4
2022-12-20,9325,9,Female,primary,82,4
2022-12-20,9211,11,Female,senior_secondary,43,4
2022-12-20,9377,6,Female,senior_secondary,64,2
2022-12-20,9516,4,Male,secondary,59,2
2022-12-20,9484,12,Female,upper_primary,87,5
2022-12-20,9521,8,Female,primary,57,4
2022-12-20,9230,1,Male,upper_primary,98,2
2022-12-20,9039,7,Female,upper_primary,28,5
2022-12-20,9035,8,Female,secondary,40,5
2022-12-20,9449,11,Female,secondary,24,4
2022-12-20,9179,5,Male,senior_secondary,42,4
2022-12-20,9081,4,Male,secondary,37,3
2022-12-20,9260,9,Female,primary,30,5
2022-12-20,9038,1,Female,primary,97,2
2022-12-20,9414,12,Male,secondary,25,2
2022-12-20,9275,11,Male,primary,73,3
2022-12-20,9446,5,Female,primary,39,5
2022-12-20,9251,10,Female,primary,72,5
2022-12-20,9091,9,Female,upper_primary,26,4
2022-12-20,9252,4,Male,upper_primary,29,4
2022-12-20,9139,3,Female,upper_primary,90,4
2022-12-20,9423,5,Male,senior_secondary,93,4
2022-12-20,9099,5,Female,secondary,46,2
2022-12-20,9498,2,Female,primary,68,3
2022-12-20,9072,11,Female,secondary,76,4
2022-12-20,9450,6,Male,primary,25,2
2022-12-20,9357,6,Male,primary,55,4
2022-12-20,9104,3,Female,upper_primary,90,3
2022-12-20,9501,5,Female,senior_secondary,61,4
2022-12-20,9338,6,Female,secondary,51,4
2022-12-20,9407,10,Female,primary,61,5
2022-12-20,9051,5,Female,senior_secondary,98,5
2022-12-20,9243,3,Male,senior_secondary,97,3
2022-12-20,9009,4,Male,secondary,82,3
2022-12-20,9489,3,Male,senior_secondary,29,3
2022-12-20,9216,7,Male,primary,62,4
2022-12-20,9548,7,Male,secondary,61,4
2022-12-20,9440,7,Male,upper_primary,33,2
2022-12-20,9542,9,Female,senior_secondary,84,3
2022-12-20,9221,1,Male,senior_secondary,44,3
2022-12-20,9562,7,Female,primary,57,5
2022-12-20,9133,2,Male,secondary,66,4
2022-12-20,9531,11,Male,senior_secondary,35,4
2022-12-20,9402,1,Female,senior_secondary,95,3
2022-12-20,9169,12,Female,secondary,49,4
2022-12-20,9134,5,Male,primary,87,5
2022-12-20,9075,9,Female,primary,63,3
2022-12-20,9150,4,Female,secondary,95,5
2022-12-20,9436,12,Male,senior_secondary,20,3
2022-12-20,9403,9,Female,secondary,80,5
2022-12-20,9523,11,Female,upper_primary,82,4
2022-12-20,9567,3,Male,secondary,44,3
2022-12-20,9561,5,Male,upper_primary,92,2
2022-12-20,9321,10,Male,secondary,36,5
2022-12-20,9123,1,Male,upper_primary,34,3
2022-12-20,9038,10,Male,upper_primary,29,5
2022-12-20,9189,2,Male,primary,49,2
2022-12-20,9311,12,Male,upper_primary,20,5
2022-12-20,9107,11,Male,upper_primary,42,3
2022-12-20,9531,8,Male,primary,83,3
2022-12-20,9488,4,Female,upper_primary,52,4
2022-12-20,9209,10,Male,secondary,77,3
2022-12-20,9489,2,Male,primary,84,2
2022-12-20,9293,5,Male,primary,91,5
2022-12-20,9295,9,Male,secondary,23,2
2022-12-20,9133,11,Male,primary,36,2
2022-12-20,9000,6,Female,secondary,91,4
2022-12-20,9010,5,Female,primary,72,2
2022-12-20,9014,3,Female,secondary,96,3
2022-12-20,9042,3,Female,secondary,55,3
2022-12-20,9539,9,Female,upper_primary,64,3
2022-12-20,9345,8,Female,primary,24,3
2022-12-20,9458,1,Male,primary,34,3
2022-12-20,9084,1,Male,senior_secondary,61,3
2022-12-20,9521,8,Male,senior_secondary,61,5
2022-12-20,9528,9,Female,primary,96,4
2022-12-20,9167,2,Male,upper_primary,20,2
2022-12-20,9412,6,Male,primary,21,3
2022-12-20,9219,4,Female,primary,94,5
2022-12-20,9564,4,Male,primary,66,4
2022-12-20,9220,6,Female,upper_primary,97,4
2022-12-20,9250,11,Male,upper_primary,62,5
2022-12-20,9562,5,Male,primary,38,2
2022-12-20,9063,2,Male,secondary,28,3
2022-12-20,9523,7,Male,senior_secondary,21,2
2022-12-20,9514,12,Male,senior_secondary,25,3
2022-12-20,9180,2,Female,secondary,79,2
2022-12-20,9262,10,Female,secondary,85,4
2022-12-20,9100,3,Male,senior_secondary,31,2
2022-12-20,9376,5,Female,upper_primary,26,4
2022-12-20,9177,8,Female,upper_primary,45,5
2022-12-20,9463,8,Male,upper_primary,69,2
2022-12-20,9250,2,Female,senior_secondary,75,2
2022-12-20,9348,2,Female,upper_primary,32,2
2022-12-20,9551,2,Female,upper_primary,87,2
2022-12-20,9426,1,Female,primary,36,4
2022-12-20,9440,5,Male,upper_primary,96,4
2022-12-20,9317,9,Female,upper_primary,79,3
2022-12-20,9164,9,Male,primary,41,3
2022-12-20,9176,3,Male,upper_primary,24,3
2022-12-20,9385,6,Male,senior_secondary,34,4
2022-12-20,9445,2,Male,upper_primary,59,3
2022-12-20,9406,5,Female,senior_secondary,51,5
2022-12-20,9072,2,Male,primary,30,2
2022-12-20,9513,9,Female,upper_primary,97,4
2022-12-20,9535,9,Male,primary,22,4
2022-12-20,9432,2,Female,primary,53,5
2022-12-20,9106,11,Female,primary,34,5
2022-12-20,9264,5,Male,senior_secondary,29,3
2022-12-20,9194,10,Female,secondary,44,4
2022-12-20,9519,12,Male,senior_secondary,44,2
2022-12-20,9293,9,Female,primary,63,2
2022-12-20,9147,9,Male,upper_primary,31,4
2022-12-20,9267,12,Female,secondary,59,3
2022-12-20,9077,12,Male,secondary,87,3
2022-12-20,9355,11,Male,secondary,37,3
2022-12-20,9173,12,Female,secondary,44,3
2022-12-20,9256,7,Female,secondary,31,5
2022-12-20,9352,8,Female,upper_primary,22,4
2022-12-20,9174,6,Female,senior_secondary,60,5
2022-12-20,9039,6,Female,primary,90,5
2022-12-20,9575,11,Female,upper_primary,74,4
2022-12-20,9266,5,Male,senior_secondary,91,5
2022-12-20,9460,5,Male,senior_secondary,42,2
2022-12-20,9248,10,Male,senior_secondary,95,3
2022-12-20,9137,10,Female,primary,73,2
2022-12-20,9334,10,Female,primary,98,3
2022-12-20,9337,1,Male,senior_secondary,72,3
2022-12-20,9537,1,Male,secondary,98,3
2022-12-20,9420,6,Female,upper_primary,82,4
2022-12-20,9325,9,Female,primary,51,2
2022-12-20,9350,12,Male,senior_secondary,54,3
2022-12-20,9458,5,Male,primary,81,2
2022-12-20,9341,12,Male,senior_secondary,49,2
2022-12-20,9110,11,Male,secondary,35,3
2022-12-20,9463,9,Female,primary,20,5
2022-12-20,9154,4,Female,upper_primary,77,2
2022-12-20,9492,3,Male,upper_primary,61,4
2022-12-20,9490,9,Male,senior_secondary,62,3
2022-12-20,9057,10,Female,senior_secondary,27,2
2022-12-20,9184,5,Male,primary,36,4
2022-12-20,9353,1,Female,secondary,44,4
2022-12-20,9292,10,Male,primary,63,2
2022-12-20,9099,10,Male,secondary,100,5
2022-12-20,9162,10,Female,upper_primary,83,3
2022-12-20,9576,3,Male,secondary,91,4
2022-12-20,9388,1,Female,primary,38,5
2022-12-20,9189,1,Male,senior_secondary,93,5
2022-12-20,9064,2,Female,senior_secondary,65,4
2022-12-20,9003,9,Female,senior_secondary,48,5
2022-12-20,9316,8,Male,primary,72,3
2022-12-20,9391,3,Male,secondary,42,4
2022-12-20,9129,7,Male,senior_secondary,76,4
2022-12-20,9565,3,Male,primary,25,2
2022-12-20,9069,3,Female,upper_primary,43,5
2022-12-20,9177,3,Female,upper_primary,47,5
2022-12-20,9389,1,Male,senior_secondary,67,3
2022-12-20,9146,11,Female,secondary,95,3
2022-12-20,9510,3,Male,senior_secondary,68,3
2022-12-20,9321,2,Female,primary,40,2
2022-12-20,9307,9,Female,upper_primary,22,3
2022-12-20,9122,8,Male,primary,68,5
2022-12-20,9228,12,Female,secondary,88,2
2022-12-20,9482,8,Female,senior_secondary,70,5
2022-12-20,9495,8,Male,upper_primary,56,4
2022-12-20,9484,2,Female,upper_primary,36,4
2022-12-20,9117,11,Male,primary,68,4
2022-12-20,9422,2,Male,senior_secondary,30,3
2022-12-20,9157,11,Female,senior_secondary,54,4
2022-12-20,9350,10,Female,senior_secondary,43,2
2022-12-20,9184,6,Male,secondary,46,4
2022-12-20,9488,8,Male,secondary,84,3
2022-12-20,9411,11,Male,secondary,53,2
2022-12-20,9336,12,Male,senior_secondary,34,3
2022-12-20,9357,8,Male,senior_secondary,100,2
2022-12-20,9552,2,Male,senior_secondary,54,4
2022-12-20,9500,10,Male,secondary,41,2
2022-12-20,9335,3,Male,senior_secondary,29,4
2022-12-20,9578,9,Male,senior_secondary,71,3
2022-12-20,9165,11,Male,upper_primary,88,2
2022-12-20,9150,5,Male,primary,92,4
2022-12-20,9542,4,Female,secondary,89,4
2022-12-20,9106,1,Female,upper_primary,44,5
2022-12-20,9330,9,Male,senior_secondary,50,5
2022-12-20,9018,1,Male,primary,98,4
2022-12-20,9425,6,Female,upper_primary,33,2
2022-12-20,9225,4,Female,senior_secondary,65,4
2022-12-20,9559,12,Female,upper_primary,54,4
2022-12-20,9483,9,Male,primary,37,4
2022-12-20,9291,1,Male,secondary,22,4
2022-12-20,9445,1,Female,upper_primary,55,5
2022-12-20,9483,12,Male,primary,57,5
2022-12-20,9179,10,Male,upper_primary,54,5
2022-12-20,9040,9,Female,primary,67,5
2022-12-20,9462,11,Male,upper_primary,52,2
2022-12-20,9255,4,Female,upper_primary,81,3
2022-12-20,9365,4,Male,secondary,81,3
2022-12-20,9490,1,Female,senior_secondary,48,2
2022-12-20,9063,11,Male,upper_primary,93,4
2022-12-20,9279,10,Female,primary,79,3
2022-12-20,9049,7,Male,senior_secondary,35,2
2022-12-20,9429,2,Female,senior_secondary,47,2
2022-12-20,9479,11,Female,senior_secondary,59,5
2022-12-20,9507,4,Male,upper_primary,23,4
2022-12-20,9463,4,Male,secondary,62,2
2022-12-20,9350,7,Male,upper_primary,80,3
2022-12-20,9526,1,Male,secondary,27,4
2022-12-20,9142,1,Male,secondary,56,2
2022-12-20,9231,7,Male,secondary,59,3
2022-12-20,9387,3,Male,upper_primary,22,3
2022-12-20,9033,3,Female,primary,27,2
2022-12-20,9031,11,Male,primary,85,2
2022-12-20,9277,8,Male,primary,88,3
2022-12-20,9577,4,Male,primary,73,3
2022-12-20,9030,5,Female,upper_primary,100,3
2022-12-20,9010,9,Female,upper_primary,63,3
2022-12-20,9428,7,Female,primary,87,4
2022-12-20,9189,9,Female,secondary,20,4
2022-12-20,9163,8,Female,upper_primary,67,5
2022-12-20,9216,4,Male,primary,52,5
2022-12-20,9448,2,Male,secondary,78,2
2022-12-20,9536,7,Female,secondary,52,3
2022-12-20,9433,6,Female,secondary,41,5
2022-12-20,9359,4,Male,senior_secondary,43,5
2022-12-20,9280,11,Female,secondary,86,4
2022-12-20,9466,10,Female,senior_secondary,39,3
2022-12-20,9281,5,Female,upper_primary,85,2
2022-12-20,9282,8,Male,primary,71,3
2022-12-20,9240,7,Female,secondary,75,2
2022-12-20,9224,6,Male,senior_secondary,37,3
2022-12-20,9388,12,Male,upper_primary,79,5
2022-12-20,9264,2,Female,senior_secondary,72,3
2022-12-20,9458,2,Male,upper_primary,62,2
2022-12-20,9366,11,Female,primary,87,2
2022-12-20,9417,12,Male,senior_secondary,22,3
2022-12-20,9040,7,Male,upper_primary,40,2
2022-12-20,9336,5,Female,senior_secondary,20,2
2022-12-20,9316,2,Female,senior_secondary,56,3
2022-12-20,9317,11,Female,upper_primary,99,4
2022-12-20,9457,5,Female,senior_secondary,74,5
2022-12-20,9573,12,Male,secondary,84,3
2022-12-20,9312,6,Female,senior_secondary,30,5
2022-12-20,9287,8,Female,primary,71,3
2022-12-20,9553,12,Female,secondary,30,4
2022-12-20,9395,2,Male,upper_primary,28,2
2022-12-20,9559,1,Male,upper_primary,62,2
2022-12-20,9190,9,Male,senior_secondary,65,2
2022-12-20,9514,4,Female,primary,75,4
2022-12-20,9425,10,Male,secondary,99,5
2022-12-20,9171,12,Male,secondary,77,5
2022-12-20,9175,3,Female,senior_secondary,79,3
2022-12-20,9026,3,Female,secondary,24,2
2022-12-20,9562,1,Female,upper_primary,75,4
2022-12-20,9170,5,Male,primary,78,5
2022-12-20,9414,7,Male,upper_primary,25,3
2022-12-20,9309,8,Female,primary,35,2
2022-12-20,9353,5,Female,secondary,88,2
2022-12-20,9423,3,Female,upper_primary,89,5
2022-12-20,9072,12,Male,senior_secondary,21,4
2022-12-20,9141,8,Female,primary,93,5
2022-12-20,9447,5,Male,senior_secondary,42,3
2022-12-20,9131,9,Female,senior_secondary,83,2
2022-12-20,9033,6,Male,primary,93,5
2022-12-20,9388,8,Male,upper_primary,78,3
2022-12-20,9005,8,Male,senior_secondary,40,2
2022-12-20,9051,5,Male,secondary,85,3
2022-12-20,9274,6,Male,upper_primary,94,2
2022-12-20,9495,11,Male,upper_primary,98,2
2022-12-20,9036,5,Male,secondary,53,4
2022-12-20,9134,2,Female,primary,53,3
2022-12-20,9470,7,Male,primary,60,2
2022-12-20,9284,6,Female,senior_secondary,100,5
2022-12-20,9223,12,Male,senior_secondary,84,2
2022-12-20,9187,11,Female,upper_primary,96,3
2022-12-20,9363,12,Female,senior_secondary,99,2
2022-12-20,9311,9,Female,upper_primary,79,2
2022-12-20,9059,9,Male,upper_primary,89,4
2022-12-20,9039,11,Female,primary,67,3
2022-12-20,9184,12,Male,primary,29,2
2022-12-20,9171,10,Female,senior_secondary,67,3
2022-12-20,9050,11,Male,secondary,81,4
2022-12-20,9429,4,Female,senior_secondary,31,5
2022-12-20,9351,9,Female,secondary,20,4
2022-12-20,9322,1,Female,senior_secondary,57,2
2022-12-20,9216,3,Male,secondary,54,4
2022-12-20,9482,11,Male,senior_secondary,46,5
2022-12-20,9546,2,Female,senior_secondary,76,5
2022-12-20,9349,7,Female,secondary,64,4
2022-12-20,9345,8,Female,primary,52,4
2022-12-20,9501,1,Male,secondary,45,5
2022-12-20,9336,5,Female,secondary,89,4
2022-12-20,9435,8,Male,secondary,36,5
2022-12-20,9158,12,Female,upper_primary,82,3
2022-12-20,9124,2,Female,upper_primary,48,3
2022-12-20,9267,10,Female,primary,57,5
2022-12-20,9283,2,Female,senior_secondary,80,5
2022-12-20,9274,10,Female,upper_primary,76,3
2022-12-20,9228,9,Female,primary,51,2
2022-12-20,9510,6,Male,secondary,93,4
2022-12-20,9086,8,Male,senior_secondary,20,3
2022-12-20,9219,6,Male,upper_primary,38,3
2022-12-20,9292,3,Female,upper_primary,42,2
2022-12-20,9328,11,Male,upper_primary,70,5
2022-12-20,9249,2,Female,secondary,68,5
2022-12-20,9072,6,Male,secondary,33,4
2022-12-20,9266,2,Female,senior_secondary,45,4
2022-12-20,9090,5,Female,upper_primary,77,4
2022-12-20,9437,1,Male,upper_primary,29,2
2022-12-20,9339,11,Male,senior_secondary,60,2
2022-12-20,9369,3,Male,senior_secondary,26,4
2022-12-20,9122,8,Male,upper_primary,76,4
2022-12-20,9558,7,Female,senior_secondary,44,4
2022-12-20,9143,2,Female,secondary,54,2
2022-12-20,9389,12,Male,upper_primary,86,5
2022-12-20,9295,2,Male,senior_secondary,48,4
2022-12-20,9292,1,Female,upper_primary,87,5
2022-12-20,9518,9,Female,secondary,56,4
2022-12-20,9099,5,Male,senior_secondary,37,2
2022-12-20,9087,10,Male,senior_secondary,59,2
2022-12-20,9458,3,Male,senior_secondary,74,3
2022-12-20,9025,9,Male,senior_secondary,50,2
2022-12-20,9488,3,Male,secondary,67,3
2022-12-20,9484,8,Male,secondary,42,4
2022-12-20,9203,11,Female,upper_primary,27,3
2022-12-20,9232,6,Male,upper_primary,55,2
2022-12-20,9128,2,Male,upper_primary,65,4
2022-12-20,9007,2,Female,senior_secondary,93,2
2022-12-20,9452,6,Female,secondary,74,4
2022-12-20,9049,1,Female,primary,70,5
2022-12-20,9256,3,Female,secondary,93,3
2022-12-20,9026,6,Female,secondary,26,2
2022-12-20,9159,7,Female,primary,88,3
2022-12-20,9060,2,Male,secondary,62,5
2022-12-20,9217,4,Female,senior_secondary,58,3
2022-12-20,9048,12,Female,upper_primary,49,3
2022-12-20,9199,3,Female,upper_primary,62,5
2022-12-20,9159,7,Female,senior_secondary,68,5
2022-12-20,9517,10,Male,senior_secondary,28,5
2022-12-20,9508,10,Female,senior_secondary,53,5
2022-12-20,9305,1,Female,senior_secondary,80,3
2022-12-20,9476,10,Female,upper_primary,60,4
2022-12-20,9099,2,Male,upper_primary,39,3
2022-12-20,9314,1,Female,secondary,70,5
2022-12-20,9290,12,Male,upper_primary,70,3
2022-12-20,9441,9,Male,secondary,76,4
2022-12-20,9292,12,Female,primary,25,4
2022-12-20,9129,12,Male,primary,81,2
2022-12-20,9226,5,Male,secondary,38,4
2022-12-20,9042,9,Female,upper_primary,72,2
2022-12-20,9058,2,Female,upper_primary,72,3
2022-12-20,9374,1,Female,secondary,56,4
2022-12-20,9252,4,Female,upper_primary,54,2
2022-12-20,9474,2,Female,upper_primary,86,4
