academic_year,school_id,grade,total_teachers,students_enrolled
2022-12-20,9072,3,11,43
2022-12-20,9153,1,8,45
2022-12-20,9159,8,15,90
2022-12-20,9243,4,7,53
2022-12-20,9373,5,6,38
2022-12-20,9161,2,12,48
2022-12-20,9232,2,13,84
2022-12-20,9299,5,5,58
2022-12-20,9547,6,11,64
2022-12-20,9407,2,14,49
2022-12-20,9477,10,7,24
2022-12-20,9377,10,9,24
2022-12-20,9570,4,9,65
2022-12-20,9527,2,7,79
2022-12-20,9573,8,15,23
2022-12-20,9210,9,7,25
2022-12-20,9519,2,11,30
2022-12-20,9367,9,12,51
2022-12-20,9496,10,7,93
2022-12-20,9514,4,12,47
2022-12-20,9416,6,5,40
2022-12-20,9240,9,9,36
2022-12-20,9271,6,12,87
2022-12-20,9351,4,13,55
2022-12-20,9468,6,12,32
2022-12-20,9037,6,11,82
2022-12-20,9403,4,5,25
2022-12-20,9291,7,13,25
2022-12-20,9445,2,11,91
2022-12-20,9091,5,11,72
2022-12-20,9549,9,11,40
2022-12-20,9326,9,10,83
2022-12-20,9406,8,8,33
2022-12-20,9531,3,6,30
2022-12-20,9439,12,5,24
2022-12-20,9525,5,9,100
2022-12-20,9460,8,11,48
2022-12-20,9454,10,6,60
2022-12-20,9181,12,9,78
2022-12-20,9020,4,8,87
2022-12-20,9181,12,10,54
2022-12-20,9304,8,8,36
2022-12-20,9201,9,8,91
2022-12-20,9354,10,8,29
2022-12-20,9382,3,12,47
2022-12-20,9033,6,12,50
2022-12-20,9370,7,14,98
2022-12-20,9306,6,10,100
2022-12-20,9301,12,8,62
2022-12-20,9430,3,5,89
2022-12-20,9233,10,13,29
2022-12-20,9171,10,7,87
2022-12-20,9550,12,12,47
2022-12-20,9327,2,5,26
2022-12-20,9401,1,12,24
2022-12-20,9160,2,11,71
2022-12-20,9165,4,15,30
2022-12-20,9569,7,15,89
2022-12-20,9216,7,9,28
2022-12-20,9322,5,14,46
2022-12-20,9490,5,12,86
2022-12-20,9324,3,14,27
2022-12-20,9472,3,11,36
2022-12-20,9555,7,15,84
2022-12-20,9369,3,15,58
2022-12-20,9178,7,12,36
2022-12-20,9135,4,12,28
2022-12-20,9309,12,14,70
2022-12-20,9131,6,13,71
2022-12-20,9174,10,12,87
2022-12-20,9472,3,8,80
2022-12-20,9052,2,14,44
2022-12-20,9554,2,12,83
2022-12-20,9499,8,13,33
2022-12-20,9179,2,6,70
2022-12-20,9508,4,8,100
2022-12-20,9226,9,13,87
2022-12-20,9257,11,15,64
2022-12-20,9440,11,14,74
2022-12-20,9288,10,7,44
2022-12-20,9580,6,5,24
2022-12-20,9540,3,11,34
2022-12-20,9484,3,12,52
2022-12-20,9523,10,9,64
2022-12-20,9392,2,7,88
2022-12-20,9237,8,15,65
2022-12-20,9513,9,8,25
2022-12-20,9019,6,15,75
2022-12-20,9433,8,7,78
2022-12-20,9268,6,13,43
2022-12-20,9305,9,10,96
2022-12-20,9571,7,10,84
2022-12-20,9015,1,8,41
2022-12-20,9222,10,8,69
2022-12-20,9556,8,8,85
2022-12-20,9131,5,14,47
2022-12-20,9011,11,13,96
2022-12-20,9420,1,6,60
2022-12-20,9328,6,11,24
2022-12-20,9125,5,7,88
2022-12-20,9350,6,6,58
2022-12-20,9216,12,5,35
2022-12-20,9113,5,15,40
2022-12-20,9486,7,9,75
2022-12-20,9514,8,11,58
2022-12-20,9383,5,15,39
2022-12-20,9306,11,6,62
2022-12-20,9454,3,5,84
2022-12-20,9022,8,8,43
2022-12-20,9343,7,6,43
2022-12-20,9124,12,6,21
2022-12-20,9259,8,5,74
2022-12-20,9265,2,7,63
2022-12-20,9147,6,5,63
2022-12-20,9288,5,13,22
2022-12-20,9057,6,11,64
2022-12-20,9356,4,9,56
2022-12-20,9258,6,13,57
2022-12-20,9354,3,13,65
2022-12-20,9062,9,12,73
2022-12-20,9082,9,11,85
2022-12-20,9321,12,7,32
2022-12-20,9487,4,8,80
2022-12-20,9452,1,14,82
2022-12-20,9568,11,11,54
2022-12-20,9110,5,8,45
2022-12-20,9245,10,14,57
2022-12-20,9449,10,14,50
2022-12-20,9228,7,7,60
2022-12-20,9226,4,15,89
2022-12-20,9308,10,12,51
2022-12-20,9433,9,15,87
2022-12-20,9492,6,10,81
2022-12-20,9202,7,14,35
2022-12-20,9067,11,13,94
2022-12-20,9521,10,9,22
2022-12-20,9459,5,9,72
2022-12-20,9219,4,14,41
2022-12-20,9430,6,7,96
2022-12-20,9227,6,8,59
2022-12-20,9057,10,12,28
2022-12-20,9472,5,12,77
2022-12-20,9362,10,15,88
2022-12-20,9296,1,11,77
2022-12-20,9371,10,7,85
2022-12-20,9546,4,11,44
2022-12-20,9472,11,10,60
2022-12-20,9332,6,7,46
2022-12-20,9488,5,13,21
2022-12-20,9256,8,10,26
2022-12-20,9519,11,13,64
2022-12-20,9222,1,6,55
2022-12-20,9508,11,5,67
2022-12-20,9231,8,6,23
2022-12-20,9300,9,9,67
2022-12-20,9108,7,6,88
2022-12-20,9160,10,9,69
2022-12-20,9024,4,8,86
2022-12-20,9430,5,9,20
2022-12-20,9504,9,9,43
2022-12-20,9346,6,6,39
2022-12-20,9089,10,6,81
2022-12-20,9540,3,13,65
2022-12-20,9499,12,8,38
2022-12-20,9027,2,5,83
2022-12-20,9105,4,11,51
2022-12-20,9476,9,11,29
2022-12-20,9121,9,15,26
2022-12-20,9146,11,15,68
2022-12-20,9203,1,9,88
2022-12-20,9290,6,7,48
2022-12-20,9025,12,8,57
2022-12-20,9439,11,12,35
2022-12-20,9128,2,5,90
2022-12-20,9255,1,12,26
2022-12-20,9443,2,5,29
2022-12-20,9531,4,11,39
2022-12-20,9433,2,12,28
2022-12-20,9554,8,8,28
2022-12-20,9044,8,14,60
2022-12-20,9324,4,7,45
2022-12-20,9293,3,6,100
2022-12-20,9144,6,10,49
2022-12-20,9189,9,15,45
2022-12-20,9260,6,7,71
2022-12-20,9086,6,5,57
2022-12-20,9050,5,6,43
2022-12-20,9556,1,14,48
2022-12-20,9264,4,15,68
2022-12-20,9035,6,11,60
2022-12-20,9280,2,6,86
2022-12-20,9002,4,9,48
2022-12-20,9265,2,6,65
2022-12-20,9061,9,15,70
2022-12-20,9167,3,13,55
2022-12-20,9232,6,13,55
2022-12-20,9086,11,8,30
2022-12-20,9129,3,7,28
2022-12-20,9469,3,11,81
2022-12-20,9461,12,14,26
2022-12-20,9313,10,9,78
2022-12-20,9110,7,12,42
2022-12-20,9325,12,5,94
2022-12-20,9342,9,13,72
2022-12-20,9367,2,7,64
2022-12-20,9248,4,6,43
2022-12-20,9202,5,5,80
2022-12-20,9304,10,14,58
2022-12-20,9540,2,15,73
2022-12-20,9365,3,9,70
2022-12-20,9061,7,9,91
2022-12-20,9544,3,15,45
2022-12-20,9512,1,13,85
2022-12-20,9510,3,5,97
2022-12-20,9196,4,12,53
2022-12-20,9280,11,11,59
2022-12-20,9268,5,6,48
2022-12-20,9252,1,13,76
2022-12-20,9550,2,8,92
2022-12-20,9095,4,12,91
2022-12-20,9187,1,10,92
2022-12-20,9181,11,5,24
2022-12-20,9119,8,10,55
2022-12-20,9337,2,15,58
2022-12-20,9012,7,8,68
2022-12-20,9275,3,13,29
2022-12-20,9040,7,5,98
2022-12-20,9006,8,13,49
2022-12-20,9149,2,8,96
2022-12-20,9241,2,11,57
2022-12-20,9306,12,11,54
2022-12-20,9380,4,10,63
2022-12-20,9413,1,6,26
2022-12-20,9305,2,5,89
2022-12-20,9065,4,11,45
2022-12-20,9136,1,5,87
2022-12-20,9326,3,15,100
2022-12-20,9014,3,13,22
2022-12-20,9475,7,5,86
2022-12-20,9090,2,13,58
2022-12-20,9331,5,6,78
2022-12-20,9563,8,8,20
2022-12-20,9068,11,8,29
2022-12-20,9423,1,5,87
2022-12-20,9138,8,5,30
2022-12-20,9297,11,7,41
2022-12-20,9005,3,13,88
2022-12-20,9350,10,14,73
2022-12-20,9278,7,15,97
2022-12-20,9136,10,10,33
2022-12-20,9161,6,12,65
2022-12-20,9095,9,8,42
2022-12-20,9311,11,11,86
2022-12-20,9212,12,7,85
2022-12-20,9201,8,15,79
2022-12-20,9488,10,5,99
2022-12-20,9055,1,9,87
2022-12-20,9005,3,6,76
2022-12-20,9068,6,6,95
2022-12-20,9134,10,9,76
2022-12-20,9135,1,14,29
2022-12-20,9428,8,7,85
2022-12-20,9005,10,11,93
2022-12-20,9558,1,13,88
2022-12-20,9041,6,10,72
2022-12-20,9289,7,11,37
2022-12-20,9072,7,8,22
2022-12-20,9387,10,5,40
2022-12-20,9148,1,7,67
2022-12-20,9530,3,6,94
2022-12-20,9211,7,6,57
2022-12-20,9503,12,5,56
2022-12-20,9368,10,6,27
2022-12-20,9116,9,12,70
2022-12-20,9267,2,14,52
2022-12-20,9440,4,10,35
2022-12-20,9420,6,7,88
2022-12-20,9330,8,7,25
2022-12-20,9289,4,8,42
2022-12-20,9374,5,5,89
2022-12-20,9211,3,9,31
2022-12-20,9045,11,5,74
2022-12-20,9180,2,7,65
2022-12-20,9459,12,9,23
2022-12-20,9034,7,5,40
2022-12-20,9392,3,9,72
2022-12-20,9275,9,10,81
2022-12-20,9225,3,15,50
2022-12-20,9440,8,8,69
2022-12-20,9541,7,13,35
2022-12-20,9333,3,6,94
2022-12-20,9387,12,6,21
2022-12-20,9034,8,14,69
2022-12-20,9156,8,7,54
2022-12-20,9228,12,9,100
2022-12-20,9077,7,11,49
2022-12-20,9195,12,8,85
2022-12-20,9521,5,8,46
2022-12-20,9121,11,12,73
2022-12-20,9471,12,13,36
2022-12-20,9285,1,15,83
2022-12-20,9232,8,15,27
2022-12-20,9080,2,12,27
2022-12-20,9388,2,7,56
2022-12-20,9051,4,8,72
2022-12-20,9234,7,13,23
2022-12-20,9130,4,13,44
2022-12-20,9197,7,12,41
2022-12-20,9481,12,6,66
2022-12-20,9393,10,10,48
2022-12-20,9091,8,14,71
2022-12-20,9421,8,14,91
2022-12-20,9512,11,6,55
2022-12-20,9443,3,10,74
2022-12-20,9505,10,5,37
2022-12-20,9568,9,15,41
2022-12-20,9337,2,9,46
2022-12-20,9500,12,6,45
2022-12-20,9445,6,10,98
2022-12-20,9567,8,12,42
2022-12-20,9200,4,15,48
2022-12-20,9064,12,5,98
2022-12-20,9209,11,13,80
2022-12-20,9223,5,7,97
2022-12-20,9468,3,8,99
2022-12-20,9450,4,12,53
2022-12-20,9141,10,5,100
2022-12-20,9454,7,10,44
2022-12-20,9052,4,10,51
2022-12-20,9087,6,11,68
2022-12-20,9179,4,15,67
2022-12-20,9383,4,6,63
2022-12-20,9165,8,12,52
2022-12-20,9380,1,5,73
2022-12-20,9570,4,9,92
2022-12-20,9123,9,11,48
2022-12-20,9032,6,7,87
2022-12-20,9115,8,14,85
2022-12-20,9294,8,5,34
2022-12-20,9129,5,5,22
2022-12-20,9078,2,10,37
2022-12-20,9449,2,12,90
2022-12-20,9083,2,14,42
2022-12-20,9436,8,11,37
2022-12-20,9504,3,12,23
2022-12-20,9011,6,11,68
2022-12-20,9063,10,11,43
2022-12-20,9269,9,6,68
2022-12-20,9264,3,9,97
2022-12-20,9364,3,6,99
2022-12-20,9274,3,5,39
2022-12-20,9251,3,9,83
2022-12-20,9059,4,7,93
2022-12-20,9326,11,12,99
2022-12-20,9406,12,14,87
2022-12-20,9184,11,13,69
2022-12-20,9003,9,9,40
2022-12-20,9065,5,10,36
2022-12-20,9528,8,7,36
2022-12-20,9153,4,11,65
2022-12-20,9152,9,5,78
2022-12-20,9130,12,9,94
2022-12-20,9013,4,5,72
2022-12-20,9332,3,7,72
2022-12-20,9480,9,12,41
2022-12-20,9515,5,12,57
2022-12-20,9063,8,6,76
2022-12-20,9002,8,13,91
2022-12-20,9249,4,14,70
2022-12-20,9151,4,5,25
2022-12-20,9111,4,10,33
2022-12-20,9026,9,6,45
2022-12-20,9412,5,8,32
2022-12-20,9379,11,10,74
2022-12-20,9412,2,14,26
2022-12-20,9386,8,14,71
2022-12-20,9345,1,6,32
2022-12-20,9225,7,11,40
2022-12-20,9064,5,13,26
2022-12-20,9216,11,7,63
2022-12-20,9362,3,13,50
2022-12-20,9117,6,5,79
2022-12-20,9572,1,7,92
2022-12-20,9255,11,9,96
2022-12-20,9212,1,14,70
2022-12-20,9314,11,14,97
2022-12-20,9149,10,5,36
2022-12-20,9176,3,13,42
2022-12-20,9514,3,8,62
2022-12-20,9525,9,15,73
2022-12-20,9140,9,6,25
2022-12-20,9073,3,7,26
2022-12-20,9548,8,10,68
2022-12-20,9365,3,14,34
2022-12-20,9525,5,7,58
2022-12-20,9213,12,11,64
2022-12-20,9042,1,15,72
2022-12-20,9570,6,6,37
2022-12-20,9244,9,13,51
2022-12-20,9519,7,15,35
2022-12-20,9237,3,6,41
2022-12-20,9396,11,7,85
2022-12-20,9237,8,15,22
2022-12-20,9204,8,7,61
2022-12-20,9467,5,9,53
2022-12-20,9524,1,10,27
2022-12-20,9417,3,5,66
2022-12-20,9576,5,7,33
2022-12-20,9212,6,11,81
2022-12-20,9472,6,10,65
2022-12-20,9239,9,8,89
2022-12-20,9533,9,9,37
2022-12-20,9349,11,12,58
2022-12-20,9444,10,8,53
2022-12-20,9496,11,13,26
2022-12-20,9258,4,13,55
2022-12-20,9110,6,10,90
2022-12-20,9089,6,9,81
2022-12-20,9065,8,10,84
2022-12-20,9522,9,12,46
2022-12-20,9269,1,13,78
2022-12-20,9198,9,12,20
2022-12-20,9502,6,8,43
2022-12-20,9529,8,13,88
2022-12-20,9484,10,14,52
2022-12-20,9197,1,7,98
2022-12-20,9336,6,14,68
2022-12-20,9509,2,15,96
2022-12-20,9503,8,15,37
2022-12-20,9309,7,11,29
2022-12-20,9548,6,12,60
2022-12-20,9282,10,13,56
2022-12-20,9420,2,7,89
2022-12-20,9166,2,7,58
2022-12-20,9021,10,11,29
2022-12-20,9309,5,10,96
2022-12-20,9504,11,12,94
2022-12-20,9524,9,5,95
2022-12-20,9401,11,11,81
2022-12-20,9313,6,9,87
2022-12-20,9285,6,7,25
2022-12-20,9472,7,9,40
2022-12-20,9185,4,9,53
2022-12-20,9316,11,10,55
2022-12-20,9082,9,8,37
2022-12-20,9439,11,15,39
2022-12-20,9022,10,9,54
2022-12-20,9307,4,9,70
2022-12-20,9257,9,5,43
2022-12-20,9164,11,15,53
2022-12-20,9035,12,9,89
2022-12-20,9014,11,6,69
2022-12-20,9280,5,5,51
2022-12-20,9572,11,9,86
2022-12-20,9529,1,6,29
2022-12-20,9144,10,11,47
2022-12-20,9343,8,9,54
2022-12-20,9329,7,13,47
2022-12-20,9057,3,8,42
2022-12-20,9433,4,10,69
2022-12-20,9506,2,9,31
2022-12-20,9116,12,15,53
2022-12-20,9149,6,10,33
2022-12-20,9531,2,13,81
2022-12-20,9218,5,10,69
2022-12-20,9134,7,14,81
2022-12-20,9257,9,15,38
2022-12-20,9578,9,9,73
2022-12-20,9446,6,8,94
2022-12-20,9117,9,11,57
2022-12-20,9508,10,9,92
2022-12-20,9355,7,6,59
2022-12-20,9129,6,5,73
2022-12-20,9325,12,15,47
2022-12-20,9517,7,11,68
2022-12-20,9227,12,5,20
2022-12-20,9059,7,7,97
2022-12-20,9304,11,13,21
2022-12-20,9487,1,10,26
2022-12-20,9441,3,7,67
2022-12-20,9509,9,13,94
2022-12-20,9451,4,8,46
2022-12-20,9352,5,7,71
2022-12-20,9206,12,6,67
2022-12-20,9415,8,8,76
2022-12-20,9158,5,11,61
2022-12-20,9503,6,12,56
2022-12-20,9198,12,9,47
2022-12-20,9370,4,14,34
2022-12-20,9225,2,11,59
2022-12-20,9409,10,7,88
2022-12-20,9541,12,9,51
2022-12-20,9119,8,12,25
2022-12-20,9271,5,5,89
2022-12-20,9105,11,11,41
2022-12-20,9533,4,10,53
2022-12-20,9467,10,6,62
2022-12-20,9182,11,9,32
2022-12-20,9233,11,12,23
2022-12-20,9234,6,12,88
2022-12-20,9141,2,14,62
2022-12-20,9025,8,12,86
2022-12-20,9260,3,9,54
2022-12-20,9257,1,8,45
2022-12-20,9367,2,10,30
2022-12-20,9332,6,13,34
2022-12-20,9161,4,8,44
2022-12-20,9409,8,12,65
2022-12-20,9365,3,13,65
2022-12-20,9308,9,8,23
2022-12-20,9215,5,11,68
2022-12-20,9125,3,15,44
2022-12-20,9449,12,6,64
2022-12-20,9282,12,10,55
2022-12-20,9118,7,13,81
2022-12-20,9038,3,11,55
2022-12-20,9239,6,14,21
2022-12-20,9433,1,10,64
2022-12-20,9476,7,10,47
2022-12-20,9251,8,13,66
2022-12-20,9231,11,12,89
2022-12-20,9223,4,7,28
2022-12-20,9192,3,15,59
2022-12-20,9338,7,13,100
2022-12-20,9069,3,8,53
2022-12-20,9332,11,8,31
2022-12-20,9342,4,10,64
2022-12-20,9569,6,13,34
2022-12-20,9043,1,14,60
2022-12-20,9126,3,13,58
2022-12-20,9232,10,10,27
2022-12-20,9463,7,12,65
2022-12-20,9226,2,5,21
2022-12-20,9123,9,10,28
2022-12-20,9221,12,10,55
2022-12-20,9183,5,12,98
2022-12-20,9550,11,14,50
2022-12-20,9211,1,12,29
2022-12-20,9083,11,9,75
2022-12-20,9321,6,12,92
2022-12-20,9562,6,8,81
2022-12-20,9015,10,9,64
2022-12-20,9143,9,7,90
2022-12-20,9311,3,6,78
2022-12-20,9056,10,10,70
2022-12-20,9514,10,6,94
2022-12-20,9287,3,12,36
2022-12-20,9525,4,14,77
2022-12-20,9137,9,11,59
2022-12-20,9285,9,15,72
2022-12-20,9071,3,5,68
2022-12-20,9171,3,6,53
2022-12-20,9426,2,14,69
2022-12-20,9505,9,14,53
2022-12-20,9192,8,10,73
2022-12-20,9182,5,6,52
2022-12-20,9559,11,13,24
2022-12-20,9468,10,9,42
2022-12-20,9226,10,8,33
2022-12-20,9236,10,5,46
2022-12-20,9041,2,9,97
2022-12-20,9270,9,10,61
2022-12-20,9147,2,10,84
2022-12-20,9139,11,11,36
2022-12-20,9201,11,6,78
2022-12-20,9379,10,15,23
2022-12-20,9407,5,15,94
2022-12-20,9128,10,7,27
2022-12-20,9492,4,7,79
2022-12-20,9521,11,15,87
2022-12-20,9250,7,10,88
2022-12-20,9000,9,7,47
2022-12-20,9319,6,9,74
2022-12-20,9274,6,15,22
2022-12-20,9522,3,12,76
2022-12-20,9019,11,14,37
2022-12-20,9355,10,14,94
2022-12-20,9101,11,13,67
2022-12-20,9175,9,8,22
2022-12-20,9028,9,7,96
2022-12-20,9454,7,15,41
2022-12-20,9183,1,15,93
2022-12-20,9376,11,15,71
2022-12-20,9532,4,9,78
2022-12-20,9142,4,14,99
2022-12-20,9536,4,11,54
2022-12-20,9429,8,15,95
2022-12-20,9238,5,14,78
2022-12-20,9149,1,10,55
2022-12-20,9369,8,6,75
2022-12-20,9569,1,10,41
2022-12-20,9392,5,11,35
2022-12-20,9082,9,8,100
2022-12-20,9518,10,6,46
2022-12-20,9319,2,8,65
2022-12-20,9123,3,8,27
2022-12-20,9292,11,13,56
2022-12-20,9524,6,9,30
2022-12-20,9552,3,14,28
2022-12-20,9507,6,11,82
2022-12-20,9165,4,10,22
2022-12-20,9206,1,12,51
2022-12-20,9200,11,14,61
2022-12-20,9376,10,9,48
2022-12-20,9494,4,5,21
2022-12-20,9136,3,5,47
2022-12-20,9500,9,11,72
2022-12-20,9483,8,10,76
2022-12-20,9118,12,15,93
2022-12-20,9283,1,8,30
2022-12-20,9122,12,5,64
2022-12-20,9424,8,12,65
2022-12-20,9454,11,15,72
2022-12-20,9341,4,7,42
2022-12-20,9032,2,14,88
2022-12-20,9185,10,11,69
2022-12-20,9364,12,7,87
2022-12-20,9248,12,15,52
2022-12-20,9135,8,15,51
2022-12-20,9166,8,5,36
2022-12-20,9065,7,12,78
2022-12-20,9480,4,12,89
2022-12-20,9115,9,8,42
2022-12-20,9127,8,11,70
2022-12-20,9275,3,9,46
2022-12-20,9040,12,12,43
2022-12-20,9009,6,12,75
2022-12-20,9227,4,10,74
2022-12-20,9569,12,7,46
2022-12-20,9468,12,8,89
2022-12-20,9246,3,6,35
2022-12-20,9094,9,7,84
2022-12-20,9233,2,5,79
2022-12-20,9136,1,7,28
2022-12-20,9249,12,6,97
2022-12-20,9068,11,5,94
2022-12-20,9500,4,10,58
2022-12-20,9257,8,10,61
2022-12-20,9102,4,7,74
2022-12-20,9003,9,13,76
2022-12-20,9312,12,15,99
2022-12-20,9225,11,5,83
2022-12-20,9000,1,10,97
2022-12-20,9331,9,7,46
2022-12-20,9180,5,5,79
2022-12-20,9136,1,11,78
2022-12-20,9333,10,6,82
2022-12-20,9538,10,11,41
2022-12-20,9441,4,14,51
2022-12-20,9493,10,8,98
2022-12-20,9238,8,13,52
2022-12-20,9280,4,8,34
2022-12-20,9539,9,7,44
2022-12-20,9078,11,11,25
2022-12-20,9036,4,13,24
2022-12-20,9526,11,7,31
2022-12-20,9559,11,9,84
2022-12-20,9014,3,15,24
2022-12-20,9004,8,11,22
2022-12-20,9366,11,7,90
2022-12-20,9119,9,10,72
2022-12-20,9090,2,15,31
2022-12-20,9246,12,10,30
2022-12-20,9569,8,14,45
2022-12-20,9281,6,15,22
2022-12-20,9163,12,9,34
2022-12-20,9359,10,11,55
2022-12-20,9235,7,15,90
2022-12-20,9302,8,9,69
2022-12-20,9184,4,9,72
2022-12-20,9534,5,10,93
2022-12-20,9503,6,15,71
2022-12-20,9305,7,12,43
2022-12-20,9344,8,13,93
2022-12-20,9229,8,14,47
2022-12-20,9035,6,9,27
2022-12-20,9464,12,8,37
2022-12-20,9465,11,12,84
2022-12-20,9066,3,6,45
2022-12-20,9339,2,12,21
2022-12-20,9482,9,7,44
2022-12-20,9098,5,12,99
2022-12-20,9156,9,9,40
2022-12-20,9477,3,14,23
2022-12-20,9081,10,13,23
2022-12-20,9014,10,12,71
2022-12-20,9179,12,6,34
2022-12-20,9558,2,5,70
2022-12-20,9183,3,15,53
2022-12-20,9416,9,7,39
2022-12-20,9037,3,15,20
2022-12-20,9038,5,13,77
2022-12-20,9562,3,6,58
2022-12-20,9325,2,14,44
2022-12-20,9384,10,12,86
2022-12-20,9469,6,12,24
2022-12-20,9322,4,11,61
2022-12-20,9440,9,12,30
2022-12-20,9264,4,15,43
2022-12-20,9334,7,7,34
2022-12-20,9220,11,6,21
2022-12-20,9048,4,15,31
2022-12-20,9187,3,9,94
2022-12-20,9236,12,7,76
2022-12-20,9164,6,7,47
2022-12-20,9147,3,10,61
2022-12-20,9037,7,11,68
2022-12-20,9528,8,12,24
2022-12-20,9086,3,9,27
2022-12-20,9182,3,7,27
2022-12-20,9482,1,9,37
2022-12-20,9194,3,12,54
2022-12-20,9399,7,14,68
2022-12-20,9358,7,6,44
2022-12-20,9480,8,12,45
2022-12-20,9142,10,13,70
2022-12-20,9278,11,7,90
2022-12-20,9101,11,13,36
2022-12-20,9504,10,9,62
2022-12-20,9537,6,7,76
2022-12-20,9360,4,5,92
2022-12-20,9101,8,11,98
2022-12-20,9314,3,12,74
2022-12-20,9101,3,5,84
2022-12-20,9395,8,14,29
2022-12-20,9143,9,7,92
2022-12-20,9042,1,8,76
2022-12-20,9133,11,9,55
2022-12-20,9157,7,15,44
2022-12-20,9408,4,15,31
2022-12-20,9508,4,12,41
2022-12-20,9181,5,11,55
2022-12-20,9252,3,7,89
2022-12-20,9422,12,14,24
2022-12-20,9240,4,7,93
2022-12-20,9203,1,11,88
2022-12-20,9500,9,15,81
2022-12-20,9152,4,11,38
2022-12-20,9406,5,15,91
2022-12-20,9047,2,5,71
2022-12-20,9337,3,11,80
2022-12-20,9242,4,8,55
2022-12-20,9024,12,15,90
2022-12-20,9346,7,6,50
2022-12-20,9357,9,7,22
2022-12-20,9502,12,14,72
2022-12-20,9388,7,9,62
2022-12-20,9025,1,7,65
2022-12-20,9579,4,10,93
2022-12-20,9572,9,10,65
2022-12-20,9563,9,6,47
2022-12-20,9016,1,8,64
2022-12-20,9421,6,10,68
2022-12-20,9477,11,10,38
2022-12-20,9188,1,12,30
2022-12-20,9232,2,15,25
2022-12-20,9082,9,12,44
2022-12-20,9532,1,15,66
2022-12-20,9155,9,7,53
2022-12-20,9562,5,11,31
2022-12-20,9265,2,7,100
2022-12-20,9471,5,14,77
2022-12-20,9394,4,10,99
2022-12-20,9278,1,6,38
2022-12-20,9368,10,14,85
2022-12-20,9253,1,15,67
2022-12-20,9226,5,7,33
2022-12-20,9451,11,9,44
2022-12-20,9240,3,6,68
2022-12-20,9417,1,9,29
2022-12-20,9227,2,12,59
2022-12-20,9416,11,7,37
2022-12-20,9552,5,13,68
2022-12-20,9379,5,5,45
2022-12-20,9279,3,5,31
2022-12-20,9558,5,8,38
2022-12-20,9280,4,7,92
2022-12-20,9407,9,12,75
2022-12-20,9066,10,13,44
2022-12-20,9482,6,12,77
2022-12-20,9116,6,8,22
2022-12-20,9122,9,7,64
2022-12-20,9302,4,8,28
2022-12-20,9343,1,5,85
2022-12-20,9364,2,10,42
2022-12-20,9101,4,9,42
2022-12-20,9445,6,15,53
2022-12-20,9490,4,9,26
2022-12-20,9534,5,6,75
2022-12-20,9510,12,14,58
2022-12-20,9035,8,5,26
2022-12-20,9295,4,8,77
2022-12-20,9321,6,11,74
2022-12-20,9267,2,14,95
2022-12-20,9201,1,8,77
2022-12-20,9282,8,9,69
2022-12-20,9334,1,5,99
2022-12-20,9264,6,11,54
2022-12-20,9229,11,10,32
2022-12-20,9156,7,14,41
2022-12-20,9365,3,14,41
2022-12-20,9480,11,11,77
2022-12-20,9568,7,12,64
2022-12-20,9579,5,11,33
2022-12-20,9312,5,7,52
2022-12-20,9528,1,9,55
2022-12-20,9017,2,13,52
2022-12-20,9433,7,6,68
2022-12-20,9162,12,14,86
2022-12-20,9357,11,5,66
2022-12-20,9410,3,6,23
2022-12-20,9239,7,11,64
2022-12-20,9093,9,9,71
2022-12-20,9324,2,14,90
2022-12-20,9281,6,7,20
2022-12-20,9219,10,11,70
2022-12-20,9282,7,7,84
2022-12-20,9185,5,13,62
2022-12-20,9579,2,15,21
2022-12-20,9110,8,15,41
2022-12-20,9274,2,12,93
2022-12-20,9162,4,5,44
2022-12-20,9277,8,10,95
2022-12-20,9151,12,7,80
2022-12-20,9182,7,13,80
2022-12-20,9153,10,7,66
2022-12-20,9299,11,7,36
2022-12-20,9072,3,11,49
2022-12-20,9106,1,12,78
2022-12-20,9201,8,15,31
2022-12-20,9396,7,12,23
2022-12-20,9077,12,9,62
2022-12-20,9365,10,14,99
2022-12-20,9367,6,7,84
2022-12-20,9114,9,13,91
2022-12-20,9516,10,10,50
2022-12-20,9092,3,5,63
2022-12-20,9494,7,10,55
2022-12-20,9322,5,6,85
2022-12-20,9530,9,7,51
2022-12-20,9508,5,5,66
2022-12-20,9380,3,8,60
2022-12-20,9406,1,8,57
2022-12-20,9293,3,6,55
2022-12-20,9283,10,8,22
2022-12-20,9253,12,5,80
2022-12-20,9217,10,13,64
2022-12-20,9108,6,11,80
2022-12-20,9158,11,10,78
2022-12-20,9154,10,6,34
2022-12-20,9011,6,10,38
2022-12-20,9506,4,10,68
2022-12-20,9053,2,12,26
2022-12-20,9030,6,15,100
2022-12-20,9565,6,15,88
2022-12-20,9479,4,14,79
2022-12-20,9061,7,9,65
2022-12-20,9487,1,8,68
2022-12-20,9191,10,12,33
2022-12-20,9182,8,11,91
2022-12-20,9340,6,15,86
2022-12-20,9320,8,13,21
2022-12-20,9127,6,10,52
2022-12-20,9488,6,6,40
2022-12-20,9215,8,7,87
2022-12-20,9343,6,12,71
2022-12-20,9088,1,14,32
2022-12-20,9251,2,11,20
2022-12-20,9303,12,15,46
2022-12-20,9335,11,9,93
2022-12-20,9352,12,9,97
2022-12-20,9560,6,8,50
2022-12-20,9227,1,9,76
